,hotel_name,name,overall_rating,overall_review,location_and_surrounding_review,location_and_surrounding_rating,room_review,room_rating,service_review,service_rating,gastronomy_review,gastronomy_rating,sports_and_entertainment_review,sports_and_entertainment_rating,hotel_review,hotel_rating,traveled_as,children,duration,reason_for_travel,age_group,reviews_written
2260,Lindner Congress Hotel Frankfurt,Martin,6.0,"Alles sehen sauber und in gutem Zustand. Die Zimmer sind groß und ausreichend ausgestattet.
Morgens gibt es ein reichhaltiges leckeres Frühstücksbüffet",,,,,,,,,,,,6.0,Alleinreisend,Keine Kinder,1 Woche im November 2016,Arbeit,26-30,18
2261,Lindner Congress Hotel Frankfurt,Angelika,5.0,"Grosses Hotel in Frankfurt Höchst mit angenehmer Atmosphäre und großzügigen Räumen, prima geeignet für Veranstaltungen und Zusammenkünfte.","Das Hotel liegt in Höchst, also nicht direkt in Frankfurt und die umliegenden Strassen laden nicht gerade zum Verweilen ein. Zur S-Bahn sind´s etwa 15 Min zu Fuß und dann knapp 30 Min mit der Bahn in die Frankfurter City.
Die Parkgarage ist etwas teuer, aber auch sehr komfortabel.",3.0,"Ruhige Zimmer, nicht zu klein, mit Badewanne und kostenfreiem Wlan. Farblich typisch 90ger Jahre und mit bequemem Relaxsessel.",5.0,"Das Personal beim einchecken war sehr zuvorkommend - man gab uns versehentlich ein behindertengerechtes Zimmer, dieses wurde aber auf Bitte hin sehr schnell umgetauscht und die Dame am Empfang entschuldigte sich mehrfach. Auch die Informationen zu den Einrichtungen in der Umgebung waren perfekt.
Im Frühstücksbereich war sehr aufmerksames Personal, nur in der auf Oktoberfest dekorierten Bar hatte man nicht wirklich Lust auf Gäste. Die Launch lud alerdings zum verweilen ein.",6.0,"Am Frühstückbüffet für ein 4 Sterne Haus super - frisch gebratene Omlett, mehrere Sorten Fisch und super Espresso.",5.0,,,,,Freunde,Keine Kinder,1-3 Tage im Oktober 2016,Sonstige,56-60,5
2262,Lindner Congress Hotel Frankfurt,Ina,5.9,"Das Hotel ist gut gepflegt, das Personal überaus freundlich - nur ist das Frühstück für diese Leistung etwas zu teuer. Dafür ist das Restaurant gediegen und hat abwechslungsreiche, bezahlbare Speisen zu bieden. Die Bedienung dort ist ebenso sehr freundlich.",,6.0,,5.8,,6.0,,5.8,,,,6.0,Alleinreisend,Keine Kinder,1-3 Tage im September 2016,Arbeit,56-60,1
2263,Lindner Congress Hotel Frankfurt,Christian,4.0,"Internationales Publikum, wohl wegen des hauseigenen Kongressbereiches. Abgewohntes, aber voll ausgestattetes Zimmer. Großer Flachbild-Fernseher. Preiswertes Abendessen.",,5.0,,,,4.0,,4.3,,,,4.0,Alleinreisend,Keine Kinder,1-3 Tage im September 2016,Stadt,51-55,86
2264,Lindner Congress Hotel Frankfurt,Anja,4.0,Gut für einen Kurztrip geeignet mit guter Verkersanbindung nach Frankfurt. Tram ist fußläufig vom Hotel.,Gute Verkehrsanbindung nach Frankfurt mit der S Bahn oder der Tram Linie 11 direkt vor der Tür.,5.0,"Matrazen gut, Minibar groß und kühlt sehr gut, Klimaanlage hatte keine Power, Bad ok könnte aber renoviert werden.",4.0,"Rezeption sehr freundlich, Service beim Frühstück eher kühl und sachlich "" Businesshotel"".",4.0,"Haben nur das Frühstück getestet. Sehr viel Convenience Produkte wie Brötchen, abgepackter Weickäse, Tee- und Leberwurst, Kräutrquark. Frisch ist Obst und Gemüse. 2 Sorten Saft. 2 Sorten Scheibenkäse. Was super ist sämtliche Kaffeespezialitäten.",3.0,,,,,Paar,Keine Kinder,1-3 Tage im September 2016,Stadt,46-50,19
2265,Lindner Congress Hotel Frankfurt,Anne,4.0,"Das Hotel liegt im Stadtteil Höchst, in einiger Entfernung zur Frankfurter Innenstadt, in der Nähe vom Main. Etwas älteres Hotel im Vergleich zu anderen Lindner Hotels.","Im Stadtteil Höchst, etwas abseits gelegen, fast direkt am Main.",5.0,"Ausreichend groß, nicht die allermodernsten, aber vollkommen in Ordnung.",4.0,Netter Service beim Ein-und Auschecken.,5.0,"Frühstück gut, aber nicht vergleichbar mit anderen Lindner Hotels.",5.0,Der Main ist in unmittelbarer Nähe zum Hotel. Eine kleine Fußgängerzone mit Geschäften ebenfalls. Einige nette Frankfurter Lokale sind zu Fuß schnell erreichbar.,5.0,,,Alleinreisend,Keine Kinder,1-3 Tage im August 2016,Arbeit,36-40,45
2266,Lindner Congress Hotel Frankfurt,Tobias,5.7,"Alles in Allem ein super Hotel.
Ganz ehrlich, haben es eher zufällig gebucht, da sehr nahe am Höchster Schloss, welches wir wegen einer Veranstaltung besuchen wollten.
Vom Check-In bis zum Check-Out sehr zufrieden gewesen. Nettes Personal und toller Service (Eintrittskarte zur Veranstaltung wurde uns sogar beim Check-in netterweise ausgedruckt).
Die Zimmer sind sehr sauber, neuwertig (riesen Flatscreen) und vor allem sehr geräumig! Sogar ein Liegesessel war vorhanden... Außerdem war es zu der Zeit sehr ruhig im Hotel.
Ebenfalls empfehlenswert ist die Hotel-Bar/Restaurant ""Höchst Bayrisch"". Leckeres Essen und Trinken zu sehr humanen Preisen!

Wenn nochmal Frankfurt in der Gegend, dann sicher nochmals in diesem Hotel.",,5.5,,5.8,,6.0,,5.8,,,,5.5,Paar,Keine Kinder,1-3 Tage im August 2016,Stadt,26-30,2
2267,Lindner Congress Hotel Frankfurt,Franz,6.0,"Die Zimmer sind sehr gut und sauber.Sehr schön - als kleiner Willkommenstrunk eine Flasche Wasser und
Süssigkeiten. Frühstück sehr sehr reichlich und gut. Ich kann nichts Negatives über das Hotel berichten-alles ok",,,Zimmer gut ausgestattet mit Fernseher und Sitzmöglichkeiten - sehr gut geschlafen,6.0,,,,,,,,,Familie,Keine Kinder,1-3 Tage im August 2016,Sonstige,61-65,2
2268,Lindner Congress Hotel Frankfurt,Marco Müller,5.0,"Seit nunmehr 15 Jahren immer mal wieder Gast.
Es ist zu einem zweiten zu Hause geworden, und ich fühle mich immer wohl.",,4.3,,5.0,,6.0,,4.8,,5.0,,4.8,Alleinreisend,Keine Kinder,1-3 Tage im Juli 2016,Arbeit,46-50,7
2269,Lindner Congress Hotel Frankfurt,Julian,4.0,"Großes, sauberes Hotel mit geräumigen Zimmern. Bad und Frühstücksraum schon älter. Fenster nicht schallgedämmt, da hört man schon mal die Musik vom Dönerstand gegenüber.",Liegt direkt an der Tram-Endstation etwas außerhalb von Frankfurt. Höchst ist dafür relativ schön und man ist schnell am Main. Dort gibt es eine nette Bar mit Liegestühlen am Fluss. Der Irish Pub gegenüber ist eher mittelmäßig.,4.0,"Geräumige, saubere Zimmer mit riesigem Flatscreen. Das Bad war sauber, aber schon etwas älter. Die Fenster waren leider kaum schalldicht. Abends habe ich die Musik vom Dönerstand gegenüber gehört und morgens die Straßenkehrmaschine, die Trams und die Unterhaltungen der Leute an der Haltestelle.",3.0,,,"Der Frühstücksraum ist schon etwas älter, von den Wänden blättert die rote Farbe ab. Das Frühstück an sich war in Ordnung und reichhaltig, das Mittagsbuffet hatte eher Kantinenstandard. Ich war zu einer Tagung dort, die Snacks in den Pausen waren dort super und ein Highlight.
Das ""bayerische Stüberl"" ist fast eine Beleidigung für jeden Bayer. Anstatt Haxn und Kässpatzn etc. begrüßten mich Burger!? auf der Karte. Wenigstens gab es ordentliches Bier, wenn auch zu ordentlichen Preisen.",4.0,,,,,Alleinreisend,Keine Kinder,1 Woche im Juni 2016,Arbeit,19-25,9
2270,Lindner Congress Hotel Frankfurt,Fred,4.0,"grosses aber ""langweiliges"" Zimmer, alles wann man braucht dabei, Frühstück ist gut, bis zur Stadt dauert ein wenig man kommt aber relativ einfach im Zentrum",,,,,,,,,,,,4.0,Alleinreisend,Keine Kinder,1-3 Tage im Juni 2016,Arbeit,41-45,9
2271,Lindner Congress Hotel Frankfurt,Maria,3.6,"- Frühstück und Zimmer in Ordnung
- Umgebung fraglich
- Parkgebühren (20€/Nacht), Frühstück und auch Zimmerpreise für Lage jedoch völlig überhöht
- Zimmerausstattung sehr unterschiedlich je nach Renovierungszustand
- auf Wünsche wird nicht reagiert",,2.0,,5.8,,2.0,,4.0,,,,4.3,Alleinreisend,Keine Kinder,1-3 Tage im Juni 2016,Arbeit,26-30,1
2272,Lindner Congress Hotel Frankfurt,Maria,5.8,"geräumige Zimmer, sehr sauber, sehr freundlich und nützlich. WLAN kostenlos, Auswahl an Frühstücksart (Continental und ...komplett, oder nichts)","super Lage!! in der nähe von Fußgängerzone, praktisch am Mainufer, viele Möglichkeiten um sich etwas erholen nach einen stressiges Bussinnes -Tag (Biergarten, spazieren, usw.)",6.0,"Toll!! da ein Wasserkocher vorhanden war, Platz und genügend Stecker für Handy, Laptop usw. Ideal zu schlafen und zu arbeiten und gute Klimaanlage!!
ruhig",6.0,"freundlich uns hilfsbereit. Die Bewertung ist unfähr, ich kann nicht 6 eingeben, nur 5 !! es funktioniert nicht",5.0,"schlimm wenn jemanden abnehmen möchte!!, alles super Lecker, frisch und vielfältig",6.0,,,,,Alleinreisend,Keine Kinder,1-3 Tage im Juni 2016,Arbeit,56-60,3
2273,Lindner Congress Hotel Frankfurt,Cornelia,2.9,"Reservierungsbestätigung kam nicht an; keine Vorabinfo dass Kredikartenpflicht, ansonsten trotz Vorliegens aller Firmendaten und Teilnehmer einer VA eines renommierten Fachverbandes bei Anreise SOFORT alles bar zu bezahlen ist.
Frühstück - das in der Jugendherberge in Altleinigen/Pfalz ist reichhaltiger und optisch verführerischer angerichtet.
Zimmer sehr schlecht gelüftet, Matratze hatte Eigengeruch.
Duschwasser kalt - so schnell war ich noch nie geduscht!
Mitarbeiter, die im Haus unterwegs sind, grüßen nicht, schauen in andere Richtung - sehr gastfreundlich!",,,,4.0,,2.5,,1.8,,,,3.5,Alleinreisend,Keine Kinder,1-3 Tage im Juni 2016,Arbeit,51-55,1
2274,Lindner Congress Hotel Frankfurt,Holger,3.0,Ein Highlight gab es leider nicht. Das Hotel ist Ok. Das war es dann auch schon. Altmodische Zimmer. Das Hotel ibefindet sich in unattraktiver Lage.,Das Hotel liegt außerhalb von Frankfurt und die Umgebung ist alles andere als schön.,1.0,,,,,,,,,,,Alleinreisend,Keine Kinder,1-3 Tage im Juni 2016,Arbeit,41-45,3
2275,Lindner Congress Hotel Frankfurt,Dieter,4.0,Parken im Haus. Ruhige Zimmer zum Innenhof gelegen. Restaurant sehr aufmerksamer Service. Fruehstück könnte besser sein,,,,,,,,,,,,4.0,Paar,Keine Kinder,1-3 Tage im Mai 2016,Stadt,56-60,30
2276,Lindner Congress Hotel Frankfurt,Marco,6.0,Hotel ist sehr gut zu erreichen.Dank der öffentlichen Verkehrsmittel direkt in Hotelnähe ist alles sehr gut erreichbar. Gute Einkaufsmöglichkeiten in Hotelnähe. Zimmer zur Strassenseite sind sehr laut bei offenen Fenster. Bei den Fahrstühlen kommt es kaum zu Wartezeiten.,,,,,"Sowohl beim Frühstück als auch beim Mittagessen war der Service sehr gut. Leere Teller , Gläser und Tassen wurden schnell abgeräumt. Das Buffet wurde immer vom Koch kontrolliert und schnell nachgeräumt.",6.0,,,,,,,Alleinreisend,Keine Kinder,1-3 Tage im Mai 2016,Arbeit,46-50,17
2277,Lindner Congress Hotel Frankfurt,Sebastian,4.0,Ich bin bereits oft in diesem Hotel gewesen - offenbar hat man dies bemerkt. Bei meinem letzten Aufenthalt gab es ein Upgrade auf die Suite. Sehr aufmerksam!,"Die Umgebung in Hoechst lädt eher nicht zu Aktivitäten ein. Als Business Hotel sehr gut gelegen, in unmittelbarer Nähe zum Industriepark. Ca 20min. zum Flughafen / Fernbahnhof.",6.0,,,,,,,,,,,Alleinreisend,Keine Kinder,1-3 Tage im Mai 2016,Arbeit,36-40,2
2278,Lindner Congress Hotel Frankfurt,Alexandra,5.0,"Ich war als Dozentin zu einem Kongress geladen und hatte ein sehr schönes Zimmer für 2 Nächte. Das Hotel ist gepflegt und sehr sauber! Das Service- und Reinigungspersonal ist sehr zuvorkommend. Einer Rezession die ich gelesen habe muss ich leider zustimmen- das Empfangs- personal macht einen gelangweilten und emotionslosen Eindruck- nicht unfreundlich, aber desinteressiert. Schade, das trübt den sonst sehr guten Eindruck! Ein freundlicherer Empang wäre eine gute Visitenkarte! Das Essen ist sehr gut, das Frühstück allerdings nicht so reichhaltig wie versprochen, eher einfallslos, Wurst und Käse sollten bei 4 Sternen schön frisch vom Metzger sein! Sonst allerdings in Ordnung. Stadtlage an der Hauptstraße, nicht ruhig, aber erträglich! Schön ist, dass man in 2 Minuten am Main in parkähnlicher Anlage ist, den Kaffee auf einem festverankerten Bootsrestaurant genießen und die Einkaufsstraßen zu Fuß toll erreichbar sind! Definitive Empfehlung mit kleineren Abstrichen und schönen Vorteilen, die das insgesamt aufwiegen!",Tolle Natur,5.5,,,,,,,,,,,Alleinreisend,Keine Kinder,1-3 Tage im April 2016,Arbeit,41-45,4
2279,Lindner Congress Hotel Frankfurt,Sebastian,4.0,"Das Zimmer ist sauber und wirkt nicht abgewohnt. Es macht einen modernen Eindruck. Leider war das Zimmer überheizt, die Klimaanlage konnte nur heizen oder ausgeschaltet werden. Das Fenster konnte nicht über Nacht geöffnet bleiben, da die Lage mit Blick direkt auf die Straße einen ziemlichen Lärm verursachte (Anfahrende Fahrzeuge oder die Straßenbahn, die in die nächste Querstraße fährt).
Ein Zimmer zum Innenhof hat sicherlich einige Vorteile.",,5.0,,,,5.0,,4.0,,,,4.0,Alleinreisend,Keine Kinder,1 Woche im März 2016,Arbeit,31-35,72
2280,Lindner Congress Hotel Frankfurt,Andreas,5.4,"War schon sehr oft in diesem Hotel, fast immer wenn ich geschäftlich in Frankfurt war. Gute Erreichbarkeit mit dem Auto einschließlich vorhandener Tiefgarage. Zimmer o.k., Essen sowie Seminarverpflegung (hatten ein seminar im Hotel abgehalten) und Seminarbetreuung super. Ich komme sehr gerne wieder.",,4.8,,5.8,,6.0,,5.5,,5.0,,5.3,Alleinreisend,Keine Kinder,1-3 Tage im März 2016,Arbeit,56-60,2
2281,Lindner Congress Hotel Frankfurt,Markus,4.0,"Der Reinigungsservice ist sehr penetrant und kann einem hier leicht den Urlaub vermiesen. Das ist sehr schade, vor allem da das übrige Personal weitgehend freundlich und das Hotel an sich sehr schön ist.","Sehr schön war der Empfang bei der Anreise, bei der Abreise erwischte man leider eine eher unfreundliche Mitarbeiterin, die nichtmal fragte, ob denn alles zu unserer Zufriedenheit war. Auch das Zimmerpersonal war äußerst unhöflich, an einem morgen wurde glatt 5 Mal die Tür aufgerissen und dann noch 'Steht endlich auf!' in das Zimmer gerufen. Gastorientierte Arbeit sieht leider anders aus. Andersrum ist der sehr freundliche und angenehme Service des Personals in den F&B-Outlets hervorzuheben.",2.8,"Die Snackkarte ist wenig schmackhaft, das Essen der Stube dagegen jedoch sehr lecker und nur zu empfehlen.",4.5,,,,,,,,,Paar,Keine Kinder,1-3 Tage im Februar 2016,Stadt,19-25,4
2282,Lindner Congress Hotel Frankfurt,Sebastian,3.5,"Dies ist bereits mein ""x-ter"" Aufenthalt gewesen. Das Hotel hat gute und schlechte Zimmer. Einige Zimmer sind nicht renoviert und daher nicht zu empfehlen; ggf. einfach an der Rezeption melden und ein anderes Zimmer verlangen. Als Business Hotel hat das Haus alles, was man braucht. W-Lan, vernünftiges Frühstück, ein kleines annehmbares Restaurant mit Bar. Super gelegen, wenn man im Industriepark zu tun hat - die Taxifahrt dauert i.d.R. keine 10 min. Schlecht ist, das Lindner die Meilensammel-Option mit Airberlin abgeschafft hat!",,3.3,,4.0,,4.8,,4.5,,1.0,,3.5,Alleinreisend,Keine Kinder,1-3 Tage im Februar 2016,Arbeit,36-40,2
2283,Lindner Congress Hotel Frankfurt,Carolin,5.3,"Tolles Hotel, moderne Zimmer, schöne Einrichtung.
Die Lobby und der gesamte Eingangsbereich sind ebenfalls sehr modern gestaltet.

Das Frühstück war auch klasse!! Tolle und große Auswahl.
Zum Flughafen ist es auch nicht weit. Kann man also empfehlen. Zimmer waren auch sehr ruhig!",,4.0,,5.3,,6.0,,5.8,,,,5.3,Alleinreisend,Keine Kinder,1-3 Tage im Februar 2016,Arbeit,26-30,40
2284,Lindner Congress Hotel Frankfurt,Alfred,5.0,"Das Hotel ist gut aber zu teuer, wenn bei 99 Euro Einzelzimmerpreis kein Frühstück mit drin ist, finde ich das überzogen. Das Badezimmer in meinem Zimmer muss Renoviert werden, Fliesen sehr stark gerissen.",,3.5,,5.7,,5.5,,5.3,,,,5.0,Alleinreisend,Keine Kinder,1-3 Tage im Februar 2016,Strand,56-60,1
2285,Lindner Congress Hotel Frankfurt,,5.0,"Wir waren für ein Konzert in Frankfurt und haben in dem Hotel nur eine Nacht verbracht. Das Zimmer war groß und gemütlich. Das Frühstücksbuffet war sehr vielfältig und lecker. Das einzige was mir nicht so gefallen hat, war die Rezeption. Die Mitarbeiter waren gelangweilt und haben sich nicht richtig gekümmert. Aber ansonsten ist das Hotel zu empfehlen!",,4.7,,5.3,,3.0,,5.8,,,,5.3,Paar,Keine Kinder,1-3 Tage im Januar 2016,Sonstige,19-25,1
2286,Lindner Congress Hotel Frankfurt,Alex,4.0,"Zimmer sehr schöne, allerdings an verkehrsreicher Straße gelegen. Personal etwas unmotiviert. Essen ok, aber nichts besonderes.",,,,,,,,,,,,,Paar,Keine Kinder,1-3 Tage im Januar 2016,Stadt,31-35,94
2287,Lindner Congress Hotel Frankfurt,Frank,4.3,"Als Ausgangspunkt für Geschäftstermine ordentlich. Ansonsten recht laut in der Umgebung, Personal und Einrichtung des Hotels etwas unpersönlich.",,5.0,,5.0,,3.5,,4.0,,,,4.0,Paar,Keine Kinder,1-3 Tage im Januar 2016,Sonstige,41-45,99
2288,Lindner Congress Hotel Frankfurt,Daniela,5.3,"Ruhiges Hotel, hervorragende Qualität, ausreichendes abwechslungsreiches Frühstück, freundliches Personal, großzügiges Entree",,5.0,,5.8,,6.0,,6.0,,3.5,,5.3,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2016,Arbeit,36-40,1
2289,Lindner Congress Hotel Frankfurt,Birgit,5.1,"Eigentlich waren wir zufrieden mit dem Hotel. Wir hatten das Paket mit dem Besuch der Jahrhunderthalle.
Was uns nicht gefiel, war die Situation beim Frühstück.

Wir kamen gegen 9.30 Uhr zum Frühstück und man war schon dabei, für das Mittagessen einzudecken und schickte uns in einen ungemütlichen Raum mit großen runden Tischen und gräßlichem Neonlicht. Das hinterließ einen schlechten Eindruck.

Mit etwas Abstand würde ich das Hotel aber trotzdem wieder nehmen, wenn ich ein Konzert in der Jahrhunderthalle besuche.",,,,6.0,,5.3,,4.3,,,,5.0,Paar,Keine Kinder,1-3 Tage im November 2015,Sonstige,51-55,2
2290,Lindner Congress Hotel Frankfurt,Ivana,5.0,"Sehr gepflegt , schöne , gut ausgestattete Zimmer. Nettes Personal, sehr reichhaltiges Frühstücksangebot. Gutes Restaurant",,,,,,,,5.0,,,,5.0,Paar,Keine Kinder,1-3 Tage im November 2015,Sonstige,26-30,12
2291,Lindner Congress Hotel Frankfurt,Martin,4.8,"Ruhiges Hotel etwas außerhalb. Lobbybereich, Hotel allgemein und das Zimmer waren ganz gut und chic eingerichtet. Das Bad im Zimmer könnte allerdings eine Renovierung vertragen.",,4.3,,5.0,,5.0,,,,,,5.0,Alleinreisend,Keine Kinder,1-3 Tage im November 2015,Sonstige,26-30,66
2292,Lindner Congress Hotel Frankfurt,Sascha,5.8,"Sauberes Hotel mit freundlichem Personal und reichhaltigem Frühstücksangebot. Auf Frage nach einem Restaurant in der Nähe, Hinweis auf ein Osmanische Restaurant in fußläufiger Entfernung bekommen.Essen dort ausgezeichnet. Gute Verkehrsanbindung zum Messegelände.Wurde auch von Messeaustellern und Flugzeugcrews genutzt",,5.0,,6.0,,6.0,,6.0,,,,6.0,Paar,Keine Kinder,1-3 Tage im Oktober 2015,Stadt,31-35,1
2293,Lindner Congress Hotel Frankfurt,Hajo,3.7,"Hotel liegt sehr abseits der City, jedoch mit Straßenbahn erreichbar, waren nur eine Nacht dort, quasi zum Schlafen und Frühstück, Parkgelegenheit in Tiefgarage teuer",,3.3,,3.3,,4.0,,3.5,,,,4.5,Freunde,Keine Kinder,1-3 Tage im September 2015,Sonstige,61-65,1
2294,Lindner Congress Hotel Frankfurt,Stefan,5.0,"Wir waren zur Messezeit der IAA im Hotel, die Preise für Übernachtungen in Rhein Main sind in der Zeit sehr hoch. Daher waren meine Frau und ich positiv vom Zimmer in Größe und Ausstattung für diesen Preis überrascht.",,5.0,,5.3,,5.0,,5.0,,5.0,,5.0,Paar,Keine Kinder,1-3 Tage im September 2015,Sonstige,46-50,1
2295,Lindner Congress Hotel Frankfurt,Der Beejay,6.0,"Schöne Zimmer, sehr nettes, freundliches Personal, super Frühstücksbuffet, großer und gut ausgestatteter Fitnessraum, kleine, zweckmäßige Sauna, zentrale Lage,",,4.7,,6.0,,6.0,,6.0,,6.0,,5.5,Paar,Keine Kinder,1-3 Tage im September 2015,Arbeit,41-45,31
